Start Of Half,Pass,Block,Touch,Cross,Header,Tackle,Dribble,Shot,Offside,Kick Off,Foul,Clearance,Header Shot,Goal,Throw In,Substitution,Deflection,Yellow Card_x,Direct Free Kick Shot,Corner Pass,Direct Free Kick Pass,Handball,Penalty Shot,Red Card_x,Indirect Free Kick Pass,Goalkeeper Catch,Goalkeeper Throw,Goal Kick,Goalkeeper Pick Up,Goalkeeper Kick,Goalkeeper Save Catch,Goalkeeper Save,Goalkeeper Punch,Goalkeeper Drop Catch,Ball Out Of Play,End Of Half,Post,Crossbar,Stoppage,Drop Ball,Corner Cross,Direct Free Kick Cross,Own Goal,Foul Throw,Goalkeeper Fumble,Indirect Free Kick Cross,Player Name,Unnamed: 0,Goals,xGoals Shot,DP Passes Made,Cr Crosses Made,CA Regains,HP Regains,BMP+,Possessions,On-pitch xG Generated,ST Involvement,BU Involvement,Ma Involvement,Player Points,Average X,Average Y,Team,Goalkeeper,IPD,Yellow Card,Red Card,Received Goals,Games Played,gk_coef
0.0,464.0,57.0,483.0,2.0,423.0,19.0,1.0,3.0,6.0,0.0,27.0,186.0,17.0,2.0,7.0,1.0,3.0,8.0,0.0,0.0,24.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan SHAWCROSS,91.0,2,2.361597919204625,185.16600000000005,2.0,20.54981118814024,3.432962500000023,15.179981980000004,36.083333333333336,35.48843828219402,0.3888888888888889,0.4444444444444444,7.75,0.0724636331134901,-20.19115669462291,8.789675993290095,Stoke City,No,0.2080410877760788,8,0,45,36,1.25
6.0,458.0,22.0,630.0,15.0,416.0,88.0,8.0,16.0,13.0,25.0,42.0,12.0,20.0,6.0,5.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin DAVIES,291.0,6,4.522769333846435,7.748,15.0,1.1895993876436644,5.900856250000005,37.15665430000001,36.96774193548387,23.71643943294667,5.419354838709677,6.967741935483871,3.3225806451612905,0.0880942476700262,12.715802953429316,-0.9105004560589164,Bolton Wanderers,No,0.1152403873088033,3,0,63,31,2.032258064516129
0.0,457.0,42.0,279.0,1.0,309.0,15.0,0.0,1.0,2.0,0.0,11.0,96.0,7.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael TURNER,224.0,0,0.762656244214215,38.162,1.0,10.21456758695925,1.7304249999999872,11.156805511,41.5,19.780867140549503,0.4583333333333333,0.7916666666666666,12.625,0.0492799610713573,-19.575098574280585,0.7406690078605603,Sunderland,No,0.1772965305519228,3,0,32,24,1.3333333333333333
0.0,456.0,40.0,1666.0,116.0,111.0,107.0,76.0,30.0,4.0,0.0,26.0,27.0,7.0,5.0,14.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,James MCCLEAN,223.0,5,3.244529902115425,18.1645,144.0,5.4038171319783626,10.12355000000004,24.75674900100001,46.69565217391305,16.722743736604123,7.608695652173913,10.434782608695652,6.608695652173913,0.1819441511837587,11.2082842248167,-23.84848297809046,Sunderland,No,0.2508702196736267,2,0,27,23,1.173913043478261
0.0,453.0,27.0,851.0,33.0,217.0,133.0,27.0,41.0,34.0,1.0,60.0,12.0,30.0,15.0,11.0,9.0,3.0,8.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grant HOLT,8.0,15,11.821486747964515,16.084000000000003,33.0,1.100314540914325,6.498437499999977,37.485372357,28.83333333333333,33.431647112795005,7.166666666666667,6.25,1.75,0.2088358909136789,20.2033692537264,-2.5477410709478203,Norwich City,No,0.0903547886376571,8,1,62,36,1.7222222222222223
0.0,448.0,20.0,724.0,22.0,114.0,21.0,12.0,4.0,1.0,0.0,17.0,33.0,4.0,1.0,106.0,2.0,1.0,6.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ronald ZUBAR,344.0,1,0.55925800812317,36.1445,22.0,4.805785792963344,8.475062500000028,15.305409335,55.8,14.95032401525854,4.866666666666666,8.666666666666666,15.6,0.0224146920234799,-2.818987280914944,21.848894092638613,Wolverhampton Wanderers,No,-0.0026526882468632,6,1,35,15,2.333333333333333
12.0,445.0,27.0,585.0,15.0,177.0,99.0,12.0,57.0,30.0,19.0,20.0,14.0,15.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Danny GRAHAM,320.0,12,11.441512285950534,10.523499999999997,15.0,2.4424310866197407,7.939500000000008,27.675369491000005,24.97222222222222,39.28718697454783,4.083333333333333,4.361111111111111,4.972222222222222,0.1874216945571009,12.729648441232472,2.705317376919258,Swansea City,No,0.2295735220039382,0,0,47,36,1.3055555555555556
0.0,443.0,34.0,730.0,21.0,155.0,20.0,10.0,1.0,0.0,0.0,4.0,73.0,4.0,0.0,80.0,3.0,3.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlos CUELLAR,249.0,0,0.8301560080932937,59.52300000000001,21.0,12.808554514015004,2.7407375000000216,14.923002047,51.0,19.641218412143832,3.0,5.277777777777778,13.944444444444445,0.0458573903594713,-8.73753473127732,8.523692003018958,Aston Villa,No,0.1648323547131076,2,0,23,18,1.2777777777777777
0.0,441.0,19.0,1333.0,82.0,30.0,40.0,53.0,3.0,0.0,0.0,5.0,20.0,0.0,0.0,85.0,6.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronnie STAM,411.0,0,0.1643589462669328,13.718000000000002,82.0,3.607832689993135,3.3400374999999944,16.635565603,39.45,13.73400157108654,6.3,9.65,10.4,0.0255178497007663,5.602856041190279,25.523057956936,Wigan Athletic,No,0.0801568724356195,3,0,39,20,1.95
0.0,439.0,19.0,455.0,3.0,175.0,11.0,1.0,3.0,0.0,0.0,4.0,39.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elliott WARD,254.0,0,0.6827452967691523,53.575,3.0,7.639004139856039,3.695768749999974,12.706056827,61.0,14.34723462377738,2.25,2.833333333333333,22.666666666666668,0.0582155964458663,-14.555015912292468,-1.9532980817977368,Norwich City,No,0.071992188285223,2,0,24,12,2.0
4.0,436.0,26.0,750.0,12.0,122.0,38.0,12.0,6.0,1.0,0.0,20.0,40.0,7.0,1.0,17.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris HERD,264.0,1,1.953339183210585,43.48350000000001,12.0,9.006591920216252,10.895349999999986,16.141921618,41.42105263157895,17.57194165147347,3.473684210526316,8.368421052631579,8.0,0.0696407317463064,-0.948342426086815,3.884643869276102,Aston Villa,No,0.1186144938086138,2,1,25,19,1.3157894736842106
0.0,434.0,15.0,1042.0,15.0,52.0,84.0,33.0,67.0,8.0,5.0,46.0,7.0,5.0,13.0,4.0,6.0,2.0,8.0,8.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario BALOTELLI,314.0,13,12.437218854214136,13.640000000000002,15.0,4.021205041415676,4.899874999999975,25.967829917,33.91304347826087,28.44420619482737,8.73913043478261,9.478260869565217,3.347826086956522,0.315135264470725,18.71235383806226,-6.705228533323237,Manchester City,No,-0.012567015116129,8,2,21,23,0.9130434782608696
13.0,433.0,14.0,714.0,18.0,330.0,99.0,20.0,44.0,18.0,15.0,49.0,13.0,40.0,4.0,6.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew CARROLL,227.0,4,9.75512803226455,9.638000000000002,18.0,5.841606222527237,11.719331249999986,35.921272026,30.714285714285715,36.33138872503629,4.885714285714286,5.628571428571429,3.657142857142857,0.1817827630794762,15.620373287526816,-1.4582728244199492,Liverpool,No,0.0653458760866371,5,0,39,35,1.1142857142857143
0.0,430.0,37.0,1580.0,131.0,57.0,76.0,45.0,5.0,4.0,0.0,44.0,20.0,1.0,0.0,5.0,12.0,2.0,2.0,3.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,25.0,0.0,0.0,0.0,0.0,Jermaine PENNANT,123.0,0,0.6510920116953196,26.36950000000001,210.0,4.752996347688467,9.781612499999971,33.82349613000001,35.407407407407405,20.3646803905848,7.74074074074074,7.666666666666667,3.6296296296296298,0.080558069918249,13.514885638036889,18.63000091699448,Stoke City,No,0.1648816223388279,2,0,40,27,1.4814814814814814
0.0,428.0,38.0,437.0,2.0,135.0,12.0,2.0,2.0,0.0,0.0,8.0,45.0,0.0,0.0,25.0,3.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James PERCH,64.0,0,0.0464503076458397,38.076,2.0,8.605571613978245,4.131931249999966,10.534782418,29.92,18.63420837272567,0.6,2.72,10.68,0.0283866797056013,-13.62214508456461,1.1317610227121846,Newcastle United,No,0.1137176245012486,3,0,38,25,1.52
0.0,424.0,7.0,620.0,7.0,37.0,17.0,7.0,18.0,0.0,0.0,4.0,8.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Jonjo SHELVEY,247.0,1,1.9496004431325344,19.902000000000008,12.0,2.6810706630866314,7.168831249999994,13.800299479,43.15384615384615,15.152890430950665,3.692307692307693,9.307692307692308,15.923076923076923,0.1248562167749399,0.8735632465282298,-1.573139905567402,Liverpool,No,0.0150120693520885,2,0,11,13,0.8461538461538461
2.0,422.0,13.0,669.0,9.0,37.0,28.0,12.0,28.0,0.0,6.0,7.0,8.0,0.0,2.0,2.0,6.0,2.0,0.0,8.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,Akos BUZSAKY,420.0,2,1.9976355055350528,11.1615,24.0,2.565505976848847,7.2300562499999455,17.610406847,34.666666666666664,11.256971443285256,5.388888888888889,11.27777777777778,6.5,0.0679763403284754,7.1156662097192,1.8126579200970552,Queens Park Rangers,No,0.0834573103317436,0,0,31,18,1.7222222222222223
2.0,415.0,19.0,560.0,3.0,58.0,26.0,11.0,9.0,0.0,1.0,8.0,22.0,0.0,0.0,3.0,5.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radosav PETROVIC,384.0,0,0.1821644222747439,19.383000000000003,3.0,1.299423643454813,3.975493749999905,11.301189576,31.0,14.463344235911302,1.5789473684210529,5.684210526315789,9.526315789473683,0.0247979336654172,-4.100349943498649,0.5818239611360521,Blackburn Rovers,No,0.0381864647693745,4,0,39,19,2.0526315789473686
2.0,410.0,18.0,872.0,11.0,109.0,146.0,18.0,47.0,17.0,6.0,27.0,11.0,10.0,16.0,7.0,10.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yakubu AYEGBENI,407.0,16,13.320510166701691,7.012500000000001,11.0,1.6715560940285314,6.326768750000044,27.841406270000004,28.0,32.05021167849736,4.482758620689655,6.655172413793103,3.3448275862068964,0.1984553544161782,14.841685323628043,-7.13134242820933,Blackburn Rovers,No,0.2482904601923698,1,1,58,29,2.0
0.0,410.0,0.0,455.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,43.0,131.0,265.0,337.0,162.0,56.0,58.0,57.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Brad FRIEDEL,,0,,,,,,,,,,,,,,,Tottenham Hotspur,Yes,0.0904761904761904,0,0,41,38,1.0789473684210529
0.0,410.0,22.0,523.0,12.0,64.0,24.0,7.0,2.0,0.0,0.0,6.0,31.0,3.0,1.0,133.0,2.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dedryck BOYATA,336.0,1,1.0115598086302762,61.099,12.0,7.443315560600512,4.417524999999996,12.699519251000002,53.21428571428572,14.645866024859927,3.4285714285714284,7.714285714285714,11.642857142857142,0.0941582531424544,-7.995735474439132,21.676568866010378,Bolton Wanderers,No,0.073346877603781,3,0,37,14,2.642857142857143
3.0,409.0,35.0,1328.0,34.0,123.0,142.0,43.0,61.0,17.0,8.0,47.0,5.0,8.0,7.0,8.0,17.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Franco DI SANTO,37.0,7,5.941477893855999,4.763,34.0,4.779769253030543,7.245881250000015,27.253456808000003,29.28125,26.80342724752228,6.09375,6.0,3.28125,0.1655245933011079,16.45122726595561,-3.660355037436206,Wigan Athletic,No,0.2094706678584958,4,0,48,32,1.5
0.0,406.0,57.0,382.0,1.0,287.0,15.0,4.0,7.0,0.0,0.0,3.0,123.0,12.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David WHEATER,288.0,2,1.51910630545869,96.69450000000002,1.0,14.78333997534486,2.9468562500000024,12.711423358,41.375,25.60518728869881,0.75,1.2916666666666667,11.041666666666666,0.0654660776370812,-17.169910764838296,4.018497229956775,Bolton Wanderers,No,0.2944565544360846,1,2,45,24,1.875
0.0,403.0,45.0,1183.0,121.0,25.0,63.0,42.0,20.0,1.0,0.0,20.0,37.0,2.0,2.0,10.0,6.0,2.0,3.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,Marc ALBRIGHTON,159.0,2,1.4220684260156051,50.2345,161.0,4.750970107073467,12.051431249999958,28.960318986,33.92307692307692,18.63724848336877,8.0,7.846153846153846,4.538461538461538,0.0825677185374186,10.481313797831431,5.347306750947572,Aston Villa,No,0.1943176480523643,3,0,36,26,1.3846153846153846
17.0,400.0,23.0,818.0,10.0,217.0,135.0,21.0,32.0,30.0,26.0,42.0,12.0,8.0,8.0,7.0,5.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shane LONG,112.0,8,5.911305802951172,2.5100000000000007,10.0,2.50477249394227,6.864781249999984,30.728837023000004,30.21875,27.161533469063723,5.5625,5.96875,2.5625,0.1339911108409887,18.1474644008494,1.9773653320222984,West Bromwich Albion,No,0.2113226038969959,2,0,42,32,1.3125
0.0,399.0,12.0,650.0,61.0,49.0,15.0,12.0,15.0,2.0,0.0,13.0,23.0,0.0,2.0,72.0,1.0,1.0,1.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,Aleksandar KOLAROV,333.0,2,1.0927606049458918,37.6785,80.0,7.36012392698526,4.8322937500000025,19.472577833000003,59.083333333333336,19.29307209593384,10.083333333333334,14.416666666666666,14.333333333333334,0.1264413765003726,4.003344121590955,-21.016739501943203,Manchester City,No,0.0494401340748366,1,0,12,12,1.0
0.0,394.0,44.0,471.0,0.0,235.0,13.0,3.0,1.0,0.0,0.0,15.0,64.0,8.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wes BROWN,132.0,1,0.854763702084651,51.43550000000001,0.0,11.035234891242078,2.197862499999987,9.520169509,41.65,19.26557430493505,0.75,2.2,10.25,0.0428367119396642,-16.960602448424858,-9.818213970296302,Sunderland,No,0.1621663029922406,2,0,22,20,1.1
0.0,394.0,3.0,718.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,163.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,141.0,0.0,0.0,0.0,88.0,145.0,126.0,368.0,201.0,187.0,50.0,61.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim KRUL,,0,,,,,,,,,,,,,,,Newcastle United,Yes,0.0835149570400291,4,0,51,38,1.3421052631578947
4.0,391.0,15.0,549.0,22.0,73.0,33.0,5.0,10.0,3.0,4.0,18.0,21.0,5.0,1.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darren PRATLEY,346.0,1,1.3792209051816338,8.526000000000002,22.0,3.0087993166909097,9.21072499999996,14.784988344000002,27.20833333333333,13.03983736886694,3.5,5.791666666666667,6.25,0.0350028730366207,6.512086374011177,3.417302406821183,Bolton Wanderers,No,0.0248623687069901,4,0,52,24,2.1666666666666665
1.0,389.0,29.0,1684.0,39.0,48.0,132.0,45.0,34.0,20.0,5.0,21.0,23.0,4.0,7.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie MACKIE,379.0,7,4.329724647593168,15.581000000000005,39.0,1.4373673421742783,9.94355000000001,18.104421903,26.0,24.3165308266917,5.258064516129032,5.451612903225806,3.741935483870968,0.0716880650348521,12.862224452079298,14.47243576359767,Queens Park Rangers,No,0.2595170968611001,2,0,57,31,1.8387096774193548
0.0,389.0,10.0,394.0,6.0,44.0,22.0,3.0,17.0,0.0,0.0,3.0,11.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keith ANDREWS,106.0,2,1.0854581554137444,14.384,6.0,8.10667625809553,3.915968750000012,13.069835895999995,38.35714285714285,10.723486881711974,4.714285714285714,8.0,11.571428571428571,0.0833514351520224,1.1584854456263225,0.7667563562087748,West Bromwich Albion,No,0.0360852871541152,2,0,18,14,1.2857142857142858
0.0,388.0,10.0,600.0,5.0,22.0,19.0,10.0,14.0,0.0,0.0,7.0,9.0,1.0,1.0,7.0,6.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Niko KRANJCAR,437.0,1,0.937190010500843,10.915500000000002,11.0,2.8167020544909778,2.2449374999999763,17.871596276,43.583333333333336,9.488998201422431,6.916666666666667,13.583333333333334,12.0,0.1359464240356783,4.220937981137674,-2.224401829210356,Tottenham Hotspur,No,0.0610999025245487,0,0,18,12,1.5
0.0,385.0,24.0,579.0,4.0,25.0,31.0,6.0,20.0,3.0,0.0,8.0,5.0,3.0,4.0,2.0,9.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Maxi RODRIGUEZ,277.0,4,3.643259888938661,5.125500000000001,7.0,2.698559197906116,4.8410750000000045,16.588762777999996,44.083333333333336,15.441152293272832,7.583333333333333,11.416666666666666,12.166666666666666,0.2128321422814108,8.570138943292237,-14.787318778341922,Liverpool,No,0.0989512783319624,1,0,15,12,1.25
0.0,383.0,20.0,921.0,17.0,134.0,93.0,44.0,71.0,9.0,8.0,25.0,9.0,20.0,14.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Edin DZEKO,269.0,14,11.523097553708094,7.986500000000001,17.0,3.060618550190369,7.215500000000052,25.579807213,27.23333333333333,36.97070103323597,5.766666666666667,6.8,2.966666666666667,0.2896837136026847,17.390667718049908,-4.279153372399954,Manchester City,No,0.1701567160229064,1,0,25,30,0.8333333333333334
10.0,382.0,9.0,1007.0,6.0,103.0,101.0,40.0,59.0,13.0,13.0,28.0,10.0,5.0,4.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louis SAHA,158.0,4,6.242202957830766,4.121,6.0,1.2132519392991836,4.592687500000001,23.148110091000007,27.25,25.22340401568406,5.75,8.392857142857142,3.0357142857142856,0.1375093638012215,13.774510175114829,1.8541507316191344,Everton,No,0.1656244840015962,0,0,35,28,1.25
0.0,381.0,0.0,535.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,89.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,38.0,153.0,250.0,340.0,194.0,56.0,44.0,47.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim HOWARD,,0,,,,,,,,,,,,,,,Everton,Yes,0.0637557844454396,1,0,40,38,1.0526315789473684
4.0,381.0,23.0,553.0,9.0,83.0,94.0,11.0,39.0,8.0,9.0,13.0,14.0,4.0,8.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Ivan KLASNIC,290.0,8,4.403328376554821,10.406000000000002,10.0,2.18901956401558,9.08847499999999,22.834066531,24.607142857142858,14.055276026554758,3.642857142857143,5.571428571428571,2.821428571428572,0.056935240876239,11.364535246965916,-3.842537888941256,Bolton Wanderers,No,0.1631059169799381,3,1,56,28,2.0
0.0,380.0,18.0,791.0,4.0,25.0,34.0,26.0,19.0,0.0,1.0,9.0,7.0,4.0,4.0,4.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yossi BENAYOUN,26.0,4,3.354094650831376,7.1905,4.0,2.9164240815461784,5.665150000000017,21.779634032,26.75,17.3602879228662,6.75,9.4,4.7,0.1557809966910978,12.546215027546216,-7.85250219384514,Arsenal,No,0.0865531728883837,1,0,23,20,1.15
4.0,379.0,32.0,528.0,14.0,75.0,36.0,13.0,15.0,1.0,7.0,14.0,16.0,2.0,0.0,6.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew CROFTS,,0,,,,,,,,,,,,,,,Norwich City,Yes,0.0984966561578733,3,0,40,24,1.6666666666666667
0.0,377.0,47.0,558.0,23.0,77.0,16.0,11.0,11.0,0.0,0.0,4.0,71.0,0.0,1.0,97.0,2.0,0.0,1.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taye TAIWO,426.0,1,0.5040675431101472,74.16650000000001,23.0,3.9058625792880046,4.8191375000000365,13.517959302,50.66666666666666,12.026574109096655,4.333333333333333,7.333333333333333,13.133333333333333,0.0429367388930777,-7.910947572462634,-22.87094776298568,Queens Park Rangers,No,0.2136692275531401,1,0,28,15,1.8666666666666667
