Player Name,Start Of Half,Pass,Block,Touch,Cross,Header,Tackle,Dribble,Shot,Offside,Kick Off,Foul,Clearance,Header Shot,Goal,Throw In,Substitution,Deflection,Yellow Card,Direct Free Kick Shot,Corner Pass,Direct Free Kick Pass,Handball,Penalty Shot,Red Card,Indirect Free Kick Pass,Goalkeeper Catch,Goalkeeper Throw,Goal Kick,Goalkeeper Pick Up,Goalkeeper Kick,Goalkeeper Save Catch,Goalkeeper Save,Goalkeeper Punch,Goalkeeper Drop Catch,Ball Out Of Play,End Of Half,Post,Crossbar,Stoppage,Drop Ball,Corner Cross,Direct Free Kick Cross,Own Goal,Foul Throw,Goalkeeper Fumble,Indirect Free Kick Cross,Goals,xGoals Shot,DP Passes Made,Cr Crosses Made,CA Regains,HP Regains,BMP+,Possessions,On-pitch xG Generated,ST Involvement,BU Involvement,Ma Involvement,Player Points,Average X,Average Y,Team,Goalkeeper,IPD
Marouane FELLAINI,0.037037037037037,0.6308470290771176,0.5,0.439735373165185,0.0931372549019607,0.5408895265423243,0.545816733067729,0.1524390243902439,0.2713178294573643,0.3653846153846154,0.0769230769230769,0.2988505747126436,0.2266009852216748,0.4,0.1,0.0155844155844155,0.1,0.1428571428571428,0.5454545454545454,0.0,0.0,0.0178571428571428,0.5,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1741809148192815,0.1411584664163595,0.0666666666666666,0.5684523080834776,0.9559543942823052,0.5203671104715514,0.7105099502487562,0.4994920158512033,0.409910812706684,0.5608725805434713,0.2770604620678355,0.3670960533293497,3.3694203852559816,-2.897911990040759,Everton,No,0.2746709237092532
Leon OSMAN,0.1481481481481481,0.3742098609355246,0.45,0.3795741161877196,0.2892156862745098,0.133428981348637,0.5219123505976095,0.3414634146341463,0.4186046511627906,0.0384615384615384,0.0512820512820512,0.3793103448275862,0.1724137931034483,0.175,0.1333333333333333,0.0155844155844155,0.45,0.0,0.2727272727272727,0.0,0.3103448275862069,0.0223214285714285,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131147540983606,0.024390243902439,0.0,0.0,0.0,0.0,0.1333333333333333,0.1629990744176079,0.0806381802005434,0.3017543859649123,0.2699288956714042,0.6310367942131866,0.4118037740254154,0.4961857379767826,0.4265215321612425,0.4538330494037479,0.4847445516255805,0.1387929433611885,0.3277738563611163,10.793022268293225,0.8292620947545648,Everton,No,0.28577120983152027
Christophe BERRA,0.0,0.2562157606405394,0.64,0.1407897457101509,0.0049019607843137,0.6470588235294118,0.1394422310756972,0.0365853658536585,0.0155038759689922,0.0,0.0,0.3793103448275862,0.645320197044335,0.3,0.0,0.0025974025974025,0.05,0.4285714285714285,0.4545454545454546,0.0,0.0,0.0714285714285714,0.25,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550155188656784,0.2882459834632387,0.0035087719298245,0.5543910226613095,0.3475202561324522,0.1332564861950764,0.4655045087064676,0.5152113904441138,0.0316226575809199,0.0418006430868167,0.298241643454039,0.0390812120489814,-19.48590166190066,-11.162493066457642,Wolverhampton Wanderers,No,0.24800080644729633
Johnny HEITINGA,0.0,0.3421828908554572,0.48,0.2086003721314864,0.0245098039215686,0.2510760401721664,0.0398406374501992,0.0304878048780487,0.0620155038759689,0.0192307692307692,0.0,0.1839080459770115,0.5172413793103449,0.075,0.0333333333333333,0.0,0.2,0.2857142857142857,0.3636363636363636,0.05,0.0,0.3035714285714285,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0333333333333333,0.0451878562348629,0.5326218014558122,0.0175438596491228,0.3762872335069574,0.1598851614581833,0.2010564879685424,0.4679933665008291,0.4614010068869789,0.0475298126064736,0.110896748838871,0.3387372330547818,0.1165316799315338,-15.361050662676872,-3.1094844215526445,Everton,No,0.17226645351717476
George ELOKOBI,0.0,0.0552043826380109,0.06,0.0370064089311556,0.034313725490196,0.0516499282639885,0.0278884462151394,0.024390243902439,0.0,0.0,0.0,0.057471264367816,0.0591133004926108,0.025,0.0,0.1168831168831168,0.1,0.0,0.0,0.0,0.0,0.0089285714285714,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.03523091214779632
Denis STRACQUALURSI,0.1851851851851851,0.0505689001264222,0.1,0.0549927641099855,0.034313725490196,0.0932568149210903,0.1713147410358565,0.0548780487804878,0.1317829457364341,0.3461538461538461,0.0769230769230769,0.2068965517241379,0.0098522167487684,0.15,0.0333333333333333,0.0,0.25,0.0,0.0909090909090909,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.061624866409864316
Magaye GUEYE,0.0,0.0876527602191319,0.11,0.104610295637792,0.1372549019607843,0.0358680057388809,0.1394422310756972,0.1036585365853658,0.1085271317829457,0.0192307692307692,0.0,0.0459770114942528,0.0295566502463054,0.0,0.0333333333333333,0.0077922077922077,0.15,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901639344262295,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.032215300460431,0.0240648691727153,0.1368421052631579,0.0,0.1156417363222088,0.1322712401865269,0.2114427860696517,0.1121770948705101,0.2597454654775027,0.1977176722779143,0.0460757004751761,0.1365388637918263,13.241685552592411,-11.275427011818357,Everton,No,0.07190870314829653
Anthony FORDE,0.0,0.024441635061104,0.07,0.032044655778375,0.034313725490196,0.0086083213773314,0.0796812749003984,0.024390243902439,0.0232558139534883,0.0,0.0,0.0,0.0049261083743842,0.0,0.0,0.0077922077922077,0.15,0.0,0.0,0.0,0.0344827586206896,0.0044642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0019818564890904,0.0116777564417451,0.0280701754385964,0.0123400953434902,0.0697214142499497,0.0168439410928738,0.1920605306799336,0.0237994000431148,0.1839863713798978,0.1600571632725973,0.0927576601671309,0.0485586054235973,3.441473306431785,12.78773010440942,Wolverhampton Wanderers,No,0.05385773163503621
Robin VAN PERSIE,1.0,0.3434471133586178,0.18,0.4616497829232995,0.3137254901960784,0.1836441893830703,0.6693227091633466,0.6219512195121951,1.0,0.7884615384615385,1.0,0.425287356321839,0.1034482758620689,0.65,1.0,0.0129870129870129,0.15,0.0,0.7272727272727273,0.75,0.7241379310344828,0.1116071428571428,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959016393442623,0.4878048780487805,0.0,0.0,0.0,0.0,1.0,1.0,0.0658756685640086,0.7052631578947368,0.0888950368948255,0.2819649664988066,0.6810840728694446,0.4654523435454307,0.9113888227205712,0.5737469739083655,0.4251142325266542,0.1084884914235449,0.8054968132523367,21.404182390845325,2.386548691524123,Arsenal,No,0.15443545775102305
Tomas ROSICKY,0.2222222222222222,0.5141171512852929,0.12,0.5017572875749431,0.1568627450980392,0.0946915351506456,0.3306772908366533,0.3170731707317073,0.2635658914728682,0.0,0.0256410256410256,0.264367816091954,0.0246305418719211,0.125,0.0333333333333333,0.0051948051948051,0.3,0.0,0.3636363636363636,0.0,0.1034482758620689,0.0178571428571428,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,0.024390243902439,0.0,0.0,0.0,0.0,0.0333333333333333,0.132252174544494,0.0783143083862058,0.143859649122807,0.3686780305738052,0.5175273764398277,0.5911040178015157,0.5671197583511016,0.4892130111444029,0.4846069603309808,0.769254325524422,0.2149621965777954,0.3000943626884519,9.94706850828518,-0.2986140309036713,Arsenal,No,0.07403297037257744
Aaron RAMSEY,0.1481481481481481,0.7796038769490097,0.32,0.7783750258424643,0.2009803921568627,0.1248206599713056,0.5697211155378485,0.4024390243902439,0.4573643410852713,0.0192307692307692,0.1025641025641025,0.3103448275862069,0.1231527093596059,0.075,0.0666666666666666,0.0961038961038961,0.5,0.0,0.2727272727272727,0.0,0.1379310344827586,0.1116071428571428,0.25,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0666666666666666,0.2362107664097966,0.1566715560151008,0.143859649122807,0.2189969070735134,0.5012346831463241,0.7679024989377348,0.7475124378109452,0.6422388450971456,0.5316664996492635,0.8302124708404263,0.3880058987383254,0.3416763057385402,7.502414961181589,0.4101671095469573,Arsenal,No,0.26293905078298535
Kieran GIBBS,0.0,0.2199747155499368,0.27,0.1933016332437461,0.2107843137254902,0.127690100430416,0.0717131474103585,0.1158536585365853,0.0465116279069767,0.0576923076923076,0.0,0.1034482758620689,0.1724137931034483,0.05,0.0333333333333333,0.3142857142857143,0.25,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0568181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0333333333333333,0.0273663623723544,0.1050809147089234,0.1508771929824561,0.3351386514282485,0.2212465205331969,0.1884907787674607,0.6078980099502487,0.3217337428131697,0.3104770017035775,0.435155412647374,0.3517061281337047,0.174833195815157,2.9051331326412777,-23.48494898361445,Arsenal,No,0.115641371816808
Thomas VERMAELEN,0.0,0.5187526337968816,0.4,0.3192061194955551,0.0686274509803921,0.4203730272596844,0.1115537848605577,0.0548780487804878,0.1860465116279069,0.0192307692307692,0.0,0.2988505747126436,0.3743842364532019,0.325,0.2,0.1532467532467532,0.1,0.4285714285714285,0.7272727272727273,0.0,0.0,0.1071428571428571,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.1624184008579348,0.2532006911500503,0.0491228070175438,0.4968280257116668,0.1947275961067738,0.2601740356947252,0.6835434894493052,0.6776834574355423,0.1015097221406332,0.2093358465461803,0.6439727211603112,0.2042398950057041,-12.711373240817183,-12.571188876663372,Arsenal,No,0.06415875830905363
Laurent KOSCIELNY,0.0,0.6123050990307628,0.52,0.4637171800702915,0.0637254901960784,0.4505021520803443,0.2031872509960159,0.0670731707317073,0.0697674418604651,0.0,0.0,0.2988505747126436,0.5369458128078818,0.3,0.0666666666666666,0.0389610389610389,0.1,0.0,0.7272727272727273,0.0,0.0,0.1071428571428571,0.125,0.0,0.0,0.2045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.1504805145599905,0.366142922410506,0.0456140350877193,0.9249583287176882,0.2684908026880405,0.2681942667142357,0.6839853761495552,0.7938895249238348,0.0501781012854266,0.0987365617590698,0.6721026420190767,0.1959920696498544,-15.850037229688596,1.4076033099589451,Arsenal,No,0.16932446003417292
Bacary SAGNA,0.0,0.4028655710071639,0.42,0.2790986148439115,0.4215686274509804,0.3027259684361549,0.147410358565737,0.0670731707317073,0.0775193798449612,0.0,0.0,0.2988505747126436,0.1871921182266009,0.025,0.0333333333333333,0.5298701298701298,0.2,0.0,0.1818181818181818,0.0,0.0344827586206896,0.1026785714285714,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0104885696127319,0.0930270105012212,0.3017543859649123,0.2055432355971306,0.2833600303482014,0.3081851371037561,0.818082208007581,0.4195377019309211,0.5410075444146994,0.6794263257285765,0.4829287703939514,0.157789901572429,1.8902697573308669,21.65622339936106,Arsenal,No,0.15615387323671426
Theo WALCOTT,0.0,0.3270122208175305,0.35,0.5168492867479842,0.7205882352941176,0.0975609756097561,0.6175298804780877,0.4573170731707317,0.5426356589147286,0.4230769230769231,0.0256410256410256,0.4712643678160919,0.0394088669950738,0.1,0.2666666666666666,0.0545454545454545,0.95,0.1428571428571428,0.0909090909090909,0.05,0.0,0.0133928571428571,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213114754,0.024390243902439,0.0,0.0,0.0,0.0,0.2666666666666666,0.2185495398081373,0.0334290592183683,0.5228070175438596,0.1803403685182207,0.1752680045959249,0.3963775307978922,0.4159381663113005,0.7275311094905434,0.4665368702847408,0.4203950390445568,0.1030640668523676,0.3754942063987848,17.950262825417923,18.334817449489574,Arsenal,No,0.2945854706268224
Alexandre SONG,0.0,0.9043404972608512,0.59,0.7792019847012611,0.0735294117647058,0.1994261119081779,0.4621513944223107,0.2317073170731707,0.0542635658914728,0.0,0.0,0.4482758620689655,0.1428571428571428,0.125,0.0333333333333333,0.0103896103896103,0.2,0.0,0.9090909090909092,0.0,0.0,0.0714285714285714,0.125,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0333333333333333,0.0619429086951583,0.1915553967757781,0.0526315789473684,0.4492341611253261,0.7393355770080622,0.7185816394304124,0.8230721393034826,0.8180653127521944,0.3219761499148211,0.8281949435722843,0.5141078158282811,0.2441118066713417,-0.1789196564791862,0.6009670501995621,Arsenal,No,0.16378621831527443
Michael ESSIEN,0.0,0.2663295406658238,0.13,0.1937151126731445,0.034313725490196,0.0860832137733142,0.1195219123505976,0.0426829268292682,0.1240310077519379,0.0192307692307692,0.0,0.160919540229885,0.0591133004926108,0.0,0.0,0.0129870129870129,0.2,0.1428571428571428,0.2727272727272727,0.05,0.0,0.0535714285714285,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0181686566489642,0.0617620891143867,0.0245614035087719,0.0996337742218158,0.2019058987327429,0.1847368643224527,0.603367093105899,0.1985477597396714,0.1938427841323923,0.5414178533149594,0.4358137684042976,0.1237021693090829,-1.0437704681111792,-0.5666289806593495,Chelsea,No,0.02799401647031815
Salomon KALOU,0.0,0.1011378002528445,0.11,0.1213562125284267,0.0147058823529411,0.0344332855093256,0.1155378486055776,0.0792682926829268,0.0697674418604651,0.0769230769230769,0.0,0.057471264367816,0.0246305418719211,0.075,0.0333333333333333,0.0025974025974025,0.25,0.1428571428571428,0.0,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0373779906990041,0.0096939634295057,0.0105263157894736,0.0269650750538431,0.0255973560521123,0.1190534354310806,0.2960199004975123,0.1303489866065514,0.2989778534923339,0.3344051446945337,0.0910399257195914,0.2641747026281348,12.964583412706116,-6.357623705747652,Chelsea,No,0.07839412137983366
Wojciech SZCZESNY,0.0,0.2212389380530973,0.0,0.108951829646475,0.0,0.0043041606886657,0.0039840637450199,0.0182926829268292,0.0,0.0,0.0,0.0344827586206896,0.4236453201970443,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.2901785714285714,0.0,0.0,0.0,0.9204545454545456,0.8544303797468354,1.0,0.7461139896373057,0.835820895522388,0.0695187165775401,0.4615384615384615,0.4382022471910112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.04651077731171151
Alex OXLADE-CHAMBERLAIN,0.0,0.0952380952380952,0.09,0.1409964854248501,0.088235294117647,0.0143472022955523,0.1752988047808765,0.1646341463414634,0.1085271317829457,0.0192307692307692,0.0,0.1149425287356321,0.0394088669950738,0.025,0.0666666666666666,0.0025974025974025,0.3,0.0,0.0,0.0,0.0344827586206896,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0901639344262295,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0524450713978871,0.0308578573661412,0.1017543859649122,0.0673376337023863,0.0953759710977079,0.1133763243293839,0.2372123756218905,0.178941165471941,0.2213586030664395,0.255091103965702,0.0631267409470752,0.1098503011201049,14.92693900337477,1.2058211100478504,Arsenal,No,0.09350704243780214
Jose BOSINGWA,0.0,0.4517488411293721,0.37,0.5505478602439529,0.6078431372549019,0.1664275466284074,0.2231075697211155,0.298780487804878,0.1317829457364341,0.0,0.0,0.160919540229885,0.2561576354679803,0.0,0.0333333333333333,0.5324675324675324,0.2,0.1428571428571428,0.4545454545454546,0.0,0.0344827586206896,0.0982142857142857,0.125,0.0,0.5,0.0568181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081967213114754,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0131876763514123,0.1863992525136633,0.4385964912280702,0.5549011832727466,0.2644120681761993,0.3480188821419283,0.6871890547263682,0.465390393627813,0.3713798977853492,0.5754436108133858,0.3847725162488394,0.1280048219415923,0.8426251326857704,21.73873476892417,Chelsea,No,0.1444735100499629
Ryan BERTRAND,0.0,0.1036662452591656,0.13,0.0769071738681,0.1029411764705882,0.048780487804878,0.0756972111553784,0.0182926829268292,0.0077519379844961,0.0192307692307692,0.0,0.0804597701149425,0.0541871921182266,0.0,0.0,0.109090909090909,0.05,0.1428571428571428,0.0909090909090909,0.0,0.0,0.0178571428571428,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002888197675235,0.0270860742883249,0.0736842105263158,0.1052898598318305,0.1415451563538057,0.0797273252002469,0.5950604122245913,0.1160796309386306,0.3548308590898029,0.4360741080998315,0.3327497015519299,0.0905323328293168,4.390165248774868,-25.581643119470787,Chelsea,No,0.05388852769248425
Yao GERVINHO,0.0,0.2498946481247366,0.2,0.4763283026669423,0.2598039215686274,0.0272596843615494,0.4262948207171315,0.6707317073170732,0.3100775193798449,0.1153846153846153,0.0256410256410256,0.2298850574712643,0.0344827586206896,0.025,0.1333333333333333,0.0,0.7000000000000001,0.0,0.0,0.0,0.0344827586206896,0.0044642857142857,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2050716347656063,0.0072378387476855,0.1859649122807017,0.1268454244249049,0.1862451947855921,0.3258922402984396,0.3394411869225301,0.5175259085027741,0.4451813093210027,0.3576787628234573,0.0802427377636291,0.2813343630327535,20.9087587576555,-7.386818756151243,Arsenal,No,0.2144259742638641
Abou DIABY,0.0,0.0294985250737463,0.02,0.0341120529253669,0.0,0.0071736011477761,0.0358565737051792,0.0304878048780487,0.0232558139534883,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0051948051948051,0.05,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053749224713909,0.0024355138453294,0.0,0.0,0.0199567220369044,0.0275547024755529,0.2405161691542288,0.0263890693951272,0.1494889267461669,0.3515541264737406,0.1030640668523676,0.1188692686072016,6.362289833512232,0.7062573191654418,Arsenal,No,0.0010113860128971829
Andre SANTOS,0.0,0.2954066582385166,0.24,0.2664874922472607,0.1176470588235294,0.0946915351506456,0.1155378486055776,0.1219512195121951,0.1085271317829457,0.0,0.0,0.1034482758620689,0.1083743842364532,0.0,0.0666666666666666,0.2311688311688311,0.05,0.0,0.1818181818181818,0.05,0.0,0.1160714285714285,0.375,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0391573096868488,0.0820311292333799,0.0912280701754386,0.2682686703160241,0.1974277517207406,0.2040616700074283,0.7287728026533996,0.3150606441917613,0.3127768313458262,0.6105037513397642,0.5276880222841226,0.14631139175689,-0.1535758094929454,-21.258019599152377,Arsenal,No,0.09318155233967844
Bradley JOHNSON,0.0,0.4424778761061947,0.53,0.2718627248294397,0.0784313725490196,0.2439024390243902,0.2151394422310757,0.0609756097560975,0.2325581395348837,0.0384615384615384,0.0256410256410256,0.1839080459770115,0.1921182266009852,0.225,0.0666666666666666,0.0051948051948051,0.35,0.1428571428571428,0.1818181818181818,0.25,0.0344827586206896,0.1473214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163934426229508,0.1463414634146341,0.0,0.0,0.0,0.0,0.0666666666666666,0.0954703871740276,0.3397335705869623,0.0842105263157894,0.2849630213505216,0.7939694869505742,0.3106430732672688,0.5761815920398009,0.3537792245053465,0.1708444877099051,0.4103506354310212,0.267966573816156,0.2427963687308451,-0.4890092599098509,-6.802747357684764,Norwich City,No,0.22872498125128982
Michael TURNER,0.0,0.192583227981458,0.42,0.057680380401075,0.0049019607843137,0.4433285509325682,0.0597609561752988,0.0,0.0077519379844961,0.0384615384615384,0.0,0.1264367816091954,0.4729064039408867,0.175,0.0,0.0025974025974025,0.0,0.2857142857142857,0.2727272727272727,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295366813672677,0.1310917903603117,0.0035087719298245,0.3066888412646518,0.0549898260043155,0.0931219402111134,0.4281716417910447,0.2600660855684676,0.0210817717206132,0.0271525544837441,0.2602367688022284,0.0925793952430975,-19.575098574280585,0.7406690078605603,Sunderland,No,0.1772965305519228
Andrew CROFTS,0.1481481481481481,0.1597134428992836,0.32,0.1091585693611742,0.0686274509803921,0.1076040172166427,0.1434262948207171,0.0792682926829268,0.1162790697674418,0.0192307692307692,0.1794871794871795,0.160919540229885,0.0788177339901477,0.05,0.0,0.0155844155844155,0.1,0.0,0.2727272727272727,0.0,0.0689655172413793,0.0133928571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Yes,0.09849665615787337
Fraizer CAMPBELL,0.1851851851851851,0.0514117151285292,0.13,0.0663634484184411,0.0490196078431372,0.0545193687230989,0.1792828685258964,0.0365853658536585,0.0620155038759689,0.0961538461538461,0.0512820512820512,0.1724137931034483,0.0246305418719211,0.025,0.0333333333333333,0.0129870129870129,0.25,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0274336751353069,0.0098227811575732,0.0350877192982456,0.0606718701114817,0.0941352302282367,0.0622388673854732,0.2290630182421227,0.0620747246031161,0.1648211243611584,0.1829224723115398,0.041225626740947,0.1509943274038847,11.414812970196108,7.03255888635463,Sunderland,No,0.043852421928943404
Phil BARDSLEY,0.0,0.4226717235566793,0.63,0.2836468885672937,0.3333333333333333,0.2553802008608321,0.1354581673306772,0.1036585365853658,0.1860465116279069,0.0,0.0,0.2528735632183908,0.5714285714285714,0.0,0.0333333333333333,0.7272727272727273,0.35,0.0,0.4545454545454546,0.0,0.0,0.15625,0.0,0.0,0.5,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,0.048780487804878,0.0,0.0,0.0,0.0,0.0333333333333333,0.0178348354493007,0.610769505580384,0.2736842105263158,0.3541071124508875,0.3471919473991038,0.3176452662221559,0.6428542770020863,0.3204946098289663,0.3012034950816069,0.4148947204646821,0.2407044658100458,0.1140276480905724,-4.413487666071156,7.180083053316768,Sunderland,No,0.24127253398705512
Zak WHITBREAD,0.0,0.2343025705857564,0.31,0.1271449245400041,0.0098039215686274,0.3156384505021521,0.0358565737051792,0.024390243902439,0.0155038759689922,0.0,0.0,0.0689655172413793,0.3596059113300492,0.15,0.0,0.0077922077922077,0.25,0.2857142857142857,0.3636363636363636,0.0,0.0,0.0625,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275680084260538,0.278473011827185,0.0070175438596491,0.2296361813343201,0.1168665880817783,0.1265605003940415,0.5485765616362631,0.2406381017644118,0.0306643952299829,0.1124211027748005,0.4271432992881461,0.0824269493331024,-16.38585469077537,-12.221390723860464,Norwich City,No,0.0996399872966709
Daniel AYALA,0.0,0.09102402022756,0.08,0.0611949555509613,0.0,0.0860832137733142,0.0278884462151394,0.0060975609756097,0.0077519379844961,0.0,0.0,0.0,0.0985221674876847,0.0,0.0,0.0025974025974025,0.05,0.0,0.1818181818181818,0.0,0.0,0.0044642857142857,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0002393533306282,0.0720778127780316,0.0,0.1462096695083296,0.0325851879731356,0.0316115637230513,0.4848081023454156,0.0698691357320341,0.0065709418349963,0.0342979635584137,0.4770393951452447,0.0600794714599217,-20.22650318355216,12.868288130653012,Norwich City,No,0.01849617561995634
